-0.50,3.20,0.00,-0.50,3.20,0.00,Same,
-1.97,7.26,0.00,-1.97,7.26,0.00,Same,
-2.14,6.37,0.00,-2.14,6.37,0.00,Same,
-4.23,4.39,0.00,-4.23,4.39,0.00,Same,
-2.97,3.35,0.00,-2.97,3.35,0.00,Same,
-2.36,5.02,0.00,-2.36,5.02,0.00,Same,
-0.28,5.59,0.00,-0.28,5.59,0.00,Same,
-2.08,5.56,0.00,-2.08,5.56,0.00,Same,
-0.03,5.26,0.00,-0.03,5.26,0.00,Same,
-2.09,4.97,0.00,-2.09,4.97,0.00,Same,
-4.57,6.09,0.00,-4.57,6.09,0.00,Same,
-2.06,2.97,0.00,-2.06,2.97,0.00,Same,
-1.59,6.09,0.00,-1.59,6.09,0.00,Same,
-2.43,4.81,0.00,-2.43,4.81,0.00,Same,
-1.49,4.03,0.00,-1.49,4.03,0.00,Same,
-1.88,3.83,0.00,-1.88,3.83,0.00,Same,
-2.70,5.66,0.00,-2.70,5.66,0.00,Same,
-1.55,5.91,0.00,-1.55,5.91,0.00,Same,
-1.62,8.46,0.00,-1.62,8.46,0.00,Same,
-1.79,4.15,0.00,-1.79,4.15,0.00,Same,
-2.24,4.63,0.00,-2.24,4.63,0.00,Same,
-0.85,7.83,0.00,-0.85,7.83,0.00,Same,
-0.13,6.30,0.00,-0.13,6.30,0.00,Same,
-2.69,5.39,0.00,-2.69,5.39,0.00,Same,
-2.51,3.41,0.00,-2.51,3.41,0.00,Same,
-3.16,3.72,0.00,-3.16,3.72,0.00,Same,
-1.31,4.67,0.00,-1.31,4.67,0.00,Same,
-1.16,3.33,0.00,-1.16,3.33,0.00,Same,
-2.83,6.28,0.00,-2.83,6.28,0.00,Same,
-3.27,6.54,0.00,-3.27,6.54,0.00,Same,
-1.34,3.32,0.00,-1.34,3.32,0.00,Same,
-1.31,4.01,0.00,-1.31,4.01,0.00,Same,
-0.41,4.37,0.00,-0.41,4.37,0.00,Same,
-1.62,4.08,0.00,-1.62,4.08,0.00,Same,
-2.73,3.77,0.00,-2.73,3.77,0.00,Same,
0.24,5.42,0.00,0.24,5.42,0.00,Same,
-2.09,4.98,0.00,-2.09,4.98,0.00,Same,
-0.75,3.51,0.00,-0.75,3.51,0.00,Same,
-2.40,3.18,0.00,-2.40,3.18,0.00,Same,
-2.13,5.43,0.00,-2.13,5.43,0.00,Same,
-0.72,5.27,0.00,-0.72,5.27,0.00,Same,
-2.61,5.55,0.00,-2.61,5.55,0.00,Same,
-1.30,4.79,0.00,-1.30,4.79,0.00,Same,
-2.72,3.57,0.00,-2.72,3.57,0.00,Same,
-1.75,5.34,0.00,-1.75,5.34,0.00,Same,
-0.98,5.19,0.00,-0.98,5.19,0.00,Same,
-0.43,4.79,0.00,-0.43,4.79,0.00,Same,
-2.21,5.95,0.00,-2.21,5.95,0.00,Same,
-1.93,3.48,0.00,-1.93,3.48,0.00,Same,
-3.37,6.49,0.00,-3.37,6.49,0.00,Same,
-2.54,3.43,0.00,-2.54,3.43,0.00,Same,
-3.21,5.41,0.00,-3.21,5.41,0.00,Same,
-2.09,5.18,0.00,-2.09,5.18,0.00,Same,
-2.88,3.25,0.00,-2.88,3.25,0.00,Same,
-2.25,3.67,0.00,-2.25,3.67,0.00,Same,
-0.91,5.15,0.00,-0.91,5.15,0.00,Same,
-3.09,4.19,0.00,-3.09,4.19,0.00,Same,
-1.39,3.90,0.00,-1.39,3.90,0.00,Same,
-2.39,3.57,0.00,-2.39,3.57,0.00,Same,
-1.14,5.84,0.00,-1.14,5.84,0.00,Same,
-0.57,5.10,0.00,-0.57,5.10,0.00,Same,
-1.86,4.62,0.00,-1.86,4.62,0.00,Same,
-2.12,3.11,0.00,-2.12,3.11,0.00,Same,
-2.34,4.09,0.00,-2.34,4.09,0.00,Same,
-1.81,2.55,0.00,-1.81,2.55,0.00,Same,
-3.54,3.72,0.00,-3.54,3.72,0.00,Same,
-0.68,4.33,0.00,-0.68,4.33,0.00,Same,
-1.39,6.16,0.00,-1.39,6.16,0.00,Same,
-2.27,2.90,0.00,-2.27,2.90,0.00,Same,
-1.98,2.65,0.00,-1.98,2.65,0.00,Same,
-2.83,4.09,0.00,-2.83,4.09,0.00,Same,
-1.40,2.62,0.00,-1.40,2.62,0.00,Same,
-1.44,6.29,0.00,-1.44,6.29,0.00,Same,
-1.70,6.69,0.00,-1.70,6.69,0.00,Same,
-2.90,7.15,0.00,-2.90,7.15,0.00,Same,
-1.37,3.06,0.00,-1.37,3.06,0.00,Same,
-2.58,4.61,0.00,-2.58,4.61,0.00,Same,
-3.42,4.13,0.00,-3.42,4.13,0.00,Same,
-2.17,1.84,0.00,-2.17,1.84,0.00,Same,
-0.26,6.18,0.00,-0.26,6.18,0.00,Same,
-2.30,4.14,0.00,-2.30,4.14,0.00,Same,
-1.10,5.12,0.00,-1.10,5.12,0.00,Same,
-1.38,5.37,0.00,-1.38,5.37,0.00,Same,
-4.19,4.04,0.00,-4.19,4.04,0.00,Same,
-2.68,8.58,0.00,-2.68,8.58,0.00,Same,
-3.70,2.48,0.00,-3.70,2.48,0.00,Same,
-2.22,2.66,0.00,-2.22,2.66,0.00,Same,
-2.01,6.50,0.00,-2.01,6.50,0.00,Same,
-2.67,5.59,0.00,-2.67,5.59,0.00,Same,
-1.34,4.58,0.00,-1.34,4.58,0.00,Same,
-1.66,6.87,0.00,-1.66,6.87,0.00,Same,
-1.53,5.61,0.00,-1.53,5.61,0.00,Same,
-1.51,6.35,0.00,-1.51,6.35,0.00,Same,
-1.57,4.33,0.00,-1.57,4.33,0.00,Same,
-0.86,4.45,0.00,-0.86,4.45,0.00,Same,
-2.81,4.13,0.00,-2.81,4.13,0.00,Same,
-2.70,3.14,0.00,-2.70,3.14,0.00,Same,
-1.57,4.36,0.00,-1.57,4.36,0.00,Same,
-1.53,3.00,0.00,-1.53,3.00,0.00,Same,
-2.36,7.04,0.00,-2.36,7.04,0.00,Same,
-1.65,6.01,0.00,-1.65,6.01,0.00,Same,
-1.82,6.07,0.00,-1.82,6.07,0.00,Same,
-2.15,4.79,0.00,-2.15,4.79,0.00,Same,
-0.79,7.45,0.00,-0.79,7.45,0.00,Same,
-3.55,5.22,0.00,-3.55,5.22,0.00,Same,
-2.52,6.85,0.00,-2.52,6.85,0.00,Same,
-1.95,2.14,0.00,-1.95,2.14,0.00,Same,
-2.30,5.50,0.00,-2.30,5.50,0.00,Same,
-0.66,6.04,0.00,-0.66,6.04,0.00,Same,
-3.66,5.10,0.00,-3.66,5.10,0.00,Same,
-2.49,5.85,0.00,-2.49,5.85,0.00,Same,
-1.66,6.12,0.00,-1.66,6.12,0.00,Same,
-1.49,5.34,0.00,-1.49,5.34,0.00,Same,
-3.25,1.50,0.00,-3.25,1.50,0.00,Same,
-2.41,6.52,0.00,-2.41,6.52,0.00,Same,
-1.93,2.96,0.00,-1.93,2.96,0.00,Same,
-2.09,6.04,0.00,-2.09,6.04,0.00,Same,
-1.84,3.95,0.00,-1.84,3.95,0.00,Same,
-2.64,5.47,0.00,-2.64,5.47,0.00,Same,
-2.35,6.88,0.00,-2.35,6.88,0.00,Same,
-2.16,5.89,0.00,-2.16,5.89,0.00,Same,
-1.69,5.70,0.00,-1.69,5.70,0.00,Same,
-0.93,3.95,0.00,-0.93,3.95,0.00,Same,
-2.45,5.30,0.00,-2.45,5.30,0.00,Same,
-2.55,5.37,0.00,-2.55,5.37,0.00,Same,
-3.08,5.29,0.00,-3.08,5.29,0.00,Same,
-3.02,6.48,0.00,-3.02,6.48,0.00,Same,
-2.82,3.47,0.00,-2.82,3.47,0.00,Same,
-2.02,3.85,0.00,-2.02,3.85,0.00,Same,
-1.54,3.89,0.00,-1.54,3.89,0.00,Same,
-2.50,5.76,0.00,-2.50,5.76,0.00,Same,
-2.73,2.65,0.00,-2.73,2.65,0.00,Same,
-1.72,4.11,0.00,-1.72,4.11,0.00,Same,
-2.10,5.18,0.00,-2.10,5.18,0.00,Same,
-1.34,4.88,0.00,-1.34,4.88,0.00,Same,
-1.14,2.06,0.00,-1.14,2.06,0.00,Same,
-2.45,4.35,0.00,-2.45,4.35,0.00,Same,
-1.12,5.25,0.00,-1.12,5.25,0.00,Same,
-2.65,6.20,0.00,-2.65,6.20,0.00,Same,
-0.86,4.77,0.00,-0.86,4.77,0.00,Same,
-2.23,3.79,0.00,-2.23,3.79,0.00,Same,
-2.02,5.29,0.00,-2.02,5.29,0.00,Same,
-2.67,3.81,0.00,-2.67,3.81,0.00,Same,
-2.16,5.77,0.00,-2.16,5.77,0.00,Same,
-1.73,3.82,0.00,-1.73,3.82,0.00,Same,
-2.23,4.91,0.00,-2.23,4.91,0.00,Same,
-1.17,0.55,0.00,-1.17,0.55,0.00,Same,
-2.48,8.13,0.00,-2.48,8.13,0.00,Same,
-0.50,5.16,0.00,-0.50,5.16,0.00,Same,
-2.22,5.13,0.00,-2.22,5.13,0.00,Same,
-1.16,4.75,0.00,-1.16,4.75,0.00,Same,
-2.68,6.16,0.00,-2.68,6.16,0.00,Same,
-1.92,1.13,0.00,-1.92,1.13,0.00,Same,
-2.97,3.01,0.00,-2.97,3.01,0.00,Same,
-1.78,4.84,0.00,-1.78,4.84,0.00,Same,
-1.98,4.73,0.00,-1.98,4.73,0.00,Same,
-2.82,5.25,0.00,-2.82,5.25,0.00,Same,
-0.26,6.52,0.00,-0.26,6.52,0.00,Same,
-1.02,4.74,0.00,-1.02,4.74,0.00,Same,
-2.02,3.29,0.00,-2.02,3.29,0.00,Same,
-0.80,7.00,0.00,-0.80,7.00,0.00,Same,
-1.39,5.04,0.00,-1.39,5.04,0.00,Same,
-2.61,1.24,0.00,-2.61,1.24,0.00,Same,
-2.10,4.53,0.00,-2.10,4.53,0.00,Same,
-1.89,4.47,0.00,-1.89,4.47,0.00,Same,
-2.00,4.53,0.00,-2.00,4.53,0.00,Same,
-1.57,4.08,0.00,-1.57,4.08,0.00,Same,
-0.66,6.27,0.00,-0.66,6.27,0.00,Same,
-1.79,3.59,0.00,-1.79,3.59,0.00,Same,
-1.35,7.64,0.00,-1.35,7.64,0.00,Same,
-1.96,2.97,0.00,-1.96,2.97,0.00,Same,
-1.07,4.57,0.00,-1.07,4.57,0.00,Same,
-2.13,4.51,0.00,-2.13,4.51,0.00,Same,
-2.56,6.29,0.00,-2.56,6.29,0.00,Same,
-3.43,3.91,0.00,-3.43,3.91,0.00,Same,
-3.61,3.91,0.00,-3.61,3.91,0.00,Same,
-4.28,4.73,0.00,-4.28,4.73,0.00,Same,
-2.86,2.27,0.00,-2.86,2.27,0.00,Same,
-1.61,3.76,0.00,-1.61,3.76,0.00,Same,
-1.83,6.16,0.00,-1.83,6.16,0.00,Same,
-3.09,6.24,0.00,-3.09,6.24,0.00,Same,
-1.97,5.73,0.00,-1.97,5.73,0.00,Same,
-2.70,6.25,0.00,-2.70,6.25,0.00,Same,
-1.91,5.33,0.00,-1.91,5.33,0.00,Same,
-1.89,4.23,0.00,-1.89,4.23,0.00,Same,
-2.32,4.16,0.00,-2.32,4.16,0.00,Same,
-1.15,5.68,0.00,-1.15,5.68,0.00,Same,
-3.51,3.97,0.00,-3.51,3.97,0.00,Same,
-2.15,3.49,0.00,-2.15,3.49,0.00,Same,
-1.91,6.21,0.00,-1.91,6.21,0.00,Same,
-0.65,5.23,0.00,-0.65,5.23,0.00,Same,
-1.71,4.64,0.00,-1.71,4.64,0.00,Same,
-1.65,3.97,0.00,-1.65,3.97,0.00,Same,
-1.28,4.78,0.00,-1.28,4.78,0.00,Same,
-2.83,4.39,0.00,-2.83,4.39,0.00,Same,
-0.56,6.80,0.00,-0.56,6.80,0.00,Same,
-3.43,4.74,0.00,-3.43,4.74,0.00,Same,
-2.73,7.81,0.00,-2.73,7.81,0.00,Same,
-1.82,5.62,0.00,-1.82,5.62,0.00,Same,
-0.98,1.82,0.00,-0.98,1.82,0.00,Same,
-2.34,4.43,0.00,-2.34,4.43,0.00,Same,
1.26,3.80,0.00,1.26,3.80,0.00,Same,
-0.27,4.28,0.00,-0.27,4.28,0.00,Same,
-1.94,4.97,0.00,-1.94,4.97,0.00,Same,
-3.05,4.30,0.00,-3.05,4.30,0.00,Same,
-3.22,5.52,0.00,-3.22,5.52,0.00,Same,
-1.56,3.74,0.00,-1.56,3.74,0.00,Same,
-2.27,6.01,0.00,-2.27,6.01,0.00,Same,
-2.20,5.95,0.00,-2.20,5.95,0.00,Same,
-0.93,5.11,0.00,-0.93,5.11,0.00,Same,
-4.25,5.65,0.00,-4.25,5.65,0.00,Same,
-0.82,4.72,0.00,-0.82,4.72,0.00,Same,
-3.51,4.51,0.00,-3.51,4.51,0.00,Same,
-1.14,3.76,0.00,-1.14,3.76,0.00,Same,
-2.60,3.65,0.00,-2.60,3.65,0.00,Same,
-3.50,5.06,0.00,-3.50,5.06,0.00,Same,
-2.06,4.20,0.00,-2.06,4.20,0.00,Same,
-1.40,4.70,0.00,-1.40,4.70,0.00,Same,
-3.69,3.12,0.00,-3.69,3.12,0.00,Same,
-0.61,7.27,0.00,-0.61,7.27,0.00,Same,
-2.82,6.25,0.00,-2.82,6.25,0.00,Same,
-3.30,7.55,0.00,-3.30,7.55,0.00,Same,
-3.44,0.42,0.00,-3.44,0.42,0.00,Same,
-2.64,2.53,0.00,-2.64,2.53,0.00,Same,
-1.56,6.70,0.00,-1.56,6.70,0.00,Same,
-2.54,3.51,0.00,-2.54,3.51,0.00,Same,
-1.41,5.23,0.00,-1.41,5.23,0.00,Same,
-3.50,3.78,0.00,-3.50,3.78,0.00,Same,
-3.33,4.60,0.00,-3.33,4.60,0.00,Same,
-1.98,4.71,0.00,-1.98,4.71,0.00,Same,
-1.92,5.82,0.00,-1.92,5.82,0.00,Same,
-2.36,3.42,0.00,-2.36,3.42,0.00,Same,
-1.97,5.77,0.00,-1.97,5.77,0.00,Same,
0.28,4.92,0.00,0.28,4.92,0.00,Same,
-0.93,3.71,0.00,-0.93,3.71,0.00,Same,
-3.35,4.24,0.00,-3.35,4.24,0.00,Same,
-1.85,6.52,0.00,-1.85,6.52,0.00,Same,
-0.51,4.64,0.00,-0.51,4.64,0.00,Same,
-0.25,6.05,0.00,-0.25,6.05,0.00,Same,
-1.39,5.70,0.00,-1.39,5.70,0.00,Same,
-2.06,4.12,0.00,-2.06,4.12,0.00,Same,
-3.44,6.42,0.00,-3.44,6.42,0.00,Same,
-1.59,3.34,0.00,-1.59,3.34,0.00,Same,
-1.18,4.55,0.00,-1.18,4.55,0.00,Same,
-3.33,4.62,0.00,-3.33,4.62,0.00,Same,
-2.00,5.65,0.00,-2.00,5.65,0.00,Same,
-1.01,6.19,0.00,-1.01,6.19,0.00,Same,
-3.64,5.95,0.00,-3.64,5.95,0.00,Same,
0.09,6.75,0.00,0.09,6.75,0.00,Same,
0.01,8.25,0.00,0.01,8.25,0.00,Same,
-1.86,1.86,0.00,-1.86,1.86,0.00,Same,
-2.20,5.38,0.00,-2.20,5.38,0.00,Same,
-2.54,6.28,0.00,-2.54,6.28,0.00,Same,
-1.24,5.45,0.00,-1.24,5.45,0.00,Same,
-1.06,8.06,0.00,-1.06,8.06,0.00,Same,
-1.34,3.06,0.00,-1.34,3.06,0.00,Same,
-2.82,6.10,0.00,-2.82,6.10,0.00,Same,
-2.27,3.46,0.00,-2.27,3.46,0.00,Same,
-1.84,4.34,0.00,-1.84,4.34,0.00,Same,
0.21,5.77,0.00,0.21,5.77,0.00,Same,
-0.93,5.82,0.00,-0.93,5.82,0.00,Same,
-2.21,6.51,0.00,-2.21,6.51,0.00,Same,
-3.62,6.14,0.00,-3.62,6.14,0.00,Same,
-2.17,7.46,0.00,-2.17,7.46,0.00,Same,
-1.46,3.55,0.00,-1.46,3.55,0.00,Same,
-1.99,4.76,0.00,-1.99,4.76,0.00,Same,
-1.90,3.16,0.00,-1.90,3.16,0.00,Same,
-1.05,3.46,0.00,-1.05,3.46,0.00,Same,
-0.69,6.96,0.00,-0.69,6.96,0.00,Same,
-3.44,2.07,0.00,-3.44,2.07,0.00,Same,
-1.04,4.61,0.00,-1.04,4.61,0.00,Same,
1.38,4.99,0.00,1.38,4.99,0.00,Same,
-1.64,5.48,0.00,-1.64,5.48,0.00,Same,
-1.88,5.75,0.00,-1.88,5.75,0.00,Same,
-1.56,4.27,0.00,-1.56,4.27,0.00,Same,
-4.17,2.49,0.00,-4.17,2.49,0.00,Same,
-3.74,4.56,0.00,-3.74,4.56,0.00,Same,
-2.66,4.49,0.00,-2.66,4.49,0.00,Same,
-2.27,2.92,0.00,-2.27,2.92,0.00,Same,
-0.92,3.59,0.00,-0.92,3.59,0.00,Same,
-0.62,8.65,0.00,-0.62,8.65,0.00,Same,
-2.40,4.31,0.00,-2.40,4.31,0.00,Same,
-0.61,5.90,0.00,-0.61,5.90,0.00,Same,
0.37,5.14,0.00,0.37,5.14,0.00,Same,
-1.97,5.86,0.00,-1.97,5.86,0.00,Same,
-0.99,8.97,0.00,-0.99,8.97,0.00,Same,
-2.83,6.51,0.00,-2.83,6.51,0.00,Same,
-0.25,7.66,0.00,-0.25,7.66,0.00,Same,
-1.39,6.97,0.00,-1.39,6.97,0.00,Same,
0.01,3.87,0.00,0.01,3.87,0.00,Same,
-2.46,3.29,0.00,-2.46,3.29,0.00,Same,
-3.45,4.05,0.00,-3.45,4.05,0.00,Same,
-1.78,6.28,0.00,-1.78,6.28,0.00,Same,
-0.65,3.05,0.00,-0.65,3.05,0.00,Same,
-3.14,4.36,0.00,-3.14,4.36,0.00,Same,
-1.64,6.64,0.00,-1.64,6.64,0.00,Same,
-2.15,5.18,0.00,-2.15,5.18,0.00,Same,
-2.04,6.26,0.00,-2.04,6.26,0.00,Same,
-4.02,5.47,0.00,-4.02,5.47,0.00,Same,
-0.75,3.34,0.00,-0.75,3.34,0.00,Same,
-2.48,5.68,0.00,-2.48,5.68,0.00,Same,
0.54,5.07,0.00,0.54,5.07,0.00,Same,
-2.15,5.79,0.00,-2.15,5.79,0.00,Same,
-2.19,5.21,0.00,-2.19,5.21,0.00,Same,
-0.36,6.38,0.00,-0.36,6.38,0.00,Same,
-0.79,6.24,0.00,-0.79,6.24,0.00,Same,
-4.12,5.53,0.00,-4.12,5.53,0.00,Same,
-2.25,4.44,0.00,-2.25,4.44,0.00,Same,
-1.78,6.47,0.00,-1.78,6.47,0.00,Same,
-1.37,5.55,0.00,-1.37,5.55,0.00,Same,
-1.14,4.40,0.00,-1.14,4.40,0.00,Same,
-0.90,3.60,0.00,-0.90,3.60,0.00,Same,
-1.64,3.16,0.00,-1.64,3.16,0.00,Same,
-1.92,5.01,0.00,-1.92,5.01,0.00,Same,
-1.09,9.00,0.00,-1.09,9.00,0.00,Same,
-1.54,2.94,0.00,-1.54,2.94,0.00,Same,
-2.55,4.51,0.00,-2.55,4.51,0.00,Same,
-3.08,7.48,0.00,-3.08,7.48,0.00,Same,
-3.09,5.14,0.00,-3.09,5.14,0.00,Same,
